시군명,사업장명,인허가일자,인허가취소일자,영업상태구분코드,영업상태명,폐업일자,소재지시설전화번호,소재지면적정보,도로명우편번호,소재지도로명주소,소재지지번주소,소재지우편번호,WGS84위도,WGS84경도,업태구분명정보,X좌표값,Y좌표값,문화체육업종명,공사립구분명,보험가입여부코드,회원모집총인원
고양시,5150 피트니스,20201006,,13,영업중,,031-911-8027,,10381,"경기도 고양시 일산서구 중앙로 1564, 그린월드 7층 701호 (대화동)",경기도 고양시 일산서구 대화동 2203-1 그린월드 701호,10381,37.6762134714,126.7482756739,,177714.776919902    ,463793.08097656     ,체력단련장업,사립,,
고양시,고투(GOTO) 주엽,20110527,,13,영업중,,031-912-1175,,10366,"경기도 고양시 일산서구 중앙로 1391, 상가동 3층 (주엽동, 강선마을12단지아파트)",경기도 고양시 일산서구 주엽동 83번지 레이크쇼핑 3층 ,10366,37.6677395609,126.7645465151,,179162.766413313    ,462851.25056701     ,체력단련장업,사립,,
고양시,쏘마휘트니스 삼송신원점,20170314,,13,영업중,,,,10568,"경기도 고양시 덕양구 권율대로 893, 702호 (신원동, 파스텔시티)",경기도 고양시 덕양구 신원동 620-1 파스텔 시티 ,10568,37.6636733008,126.8898673416,,190199.32160777     ,462362.967191181    ,체력단련장업,사립,,0
고양시,JMS 휘트니스 식사점,20201215,,13,영업중,,031-968-7494,,10324,"경기도 고양시 일산동구 위시티1로 6-39, 더파인테라스 3층 (식사동)",경기도 고양시 일산동구 식사동 1586 더파인테라스 ,10324,37.6741887903,126.8077045372,,,,체력단련장업,사립,,
고양시,머스트짐,20201030,,13,영업중,,031-905-9682,,10414,"경기도 고양시 일산동구 중앙로 1160, 지하층 (마두동)",경기도 고양시 일산동구 마두동 805-1 ,10414,37.6509152018,126.7788888458,,180406.178896765    ,460993.993621196    ,체력단련장업,사립,,
고양시,굿모닝휘트니스,20031231,,13,영업중,,031912-5665,,10381,"경기도 고양시 일산서구 중앙로 1574, 801호 (대화동, 월드프라자)",경기도 고양시 일산서구 대화동 2205-1번지 월드프라자 801호,10381,37.6764880,126.7473792,,177650.710164025    ,463828.456747375    ,체력단련장업,사립,,
고양시,포레스트짐PT,20200507,,13,영업중,,,,10402,"경기도 고양시 일산동구 중앙로1261번길 17, 라고프라자 305,306호 (장항동)",경기도 고양시 일산동구 장항동 857-1 라고프라자 ,10402,37.6580163138,126.7728001193,,179885.209979905    ,461760.387125345    ,체력단련장업,사립,,0
고양시,PRIMAIRE,20201015,,13,영업중,,,,10591,"경기도 고양시 덕양구 동송로 70, 힐스테이트 삼송역 2층 232,233호 (삼송동)",경기도 고양시 덕양구 삼송동 291 힐스테이트 삼송역 232호,10591,37.6524252132,126.8969766222,,190814.230280765    ,461119.453768538    ,체력단련장업,사립,,
고양시,바디에이원짐,20190626,,13,영업중,,031-904-1100,,10305,"경기도 고양시 일산동구 숲속마을로 18, 웰빙타운 지층 01호,02호,03호 (풍동)",경기도 고양시 일산동구 풍동 1278-3번지 웰빙타운 ,10305,37.6671863235,126.8012367529,,182399.731012448    ,462783.592736256    ,체력단련장업,사립,,
고양시,새로워짐,20200302,,13,영업중,,031-975-3504,,10340,"경기도 고양시 일산서구 원일로 126, 5층층 504호 (일산동)",경기도 고양시 일산서구 일산동 1680-1 5층 504호호,10340,37.6848944695,126.7758494285,,180160.362233455    ,464742.792583191    ,체력단련장업,사립,,
고양시,더블에잇 휘트니스 삼송점,20190830,,13,영업중,,,,10595,"경기도 고양시 덕양구 동송로 33, 이편한세상시티삼송 1차 상가동 2층 61~65호 (동산동)",경기도 고양시 덕양구 동산동 369번지 이편한세상시티삼송 1차 상가동 61~65호,10595,37.6495255244,126.8964231331,,190793.816366137    ,460809.288799795    ,체력단련장업,사립,,
고양시,크로스핏 손오공,20190830,,13,영업중,,,,10527,"경기도 고양시 덕양구 용현로 22, 무원마을3단지 지하층 1,2,3,4호 (행신동)",경기도 고양시 덕양구 행신동 769번지 무원마을3단지 지하층 ,10527,37.6147510488,126.8366820035,,185515.87136426     ,456956.68516019     ,체력단련장업,사립,,
고양시,티지필라테스 피티,20220119,,13,영업중,,,,10500,"경기도 고양시 덕양구 화신로260번길 47, 첼시빌딩 5층 502호 (화정동)",경기도 고양시 덕양구 화정동 978-1 첼시빌딩 502호,10500,37.6328532193,126.8326023302,,185154.447159258    ,458960.049674219    ,체력단련장업,사립,,0
고양시,주식회사 제이엠에스홀딩스,20220602,,13,영업중,,031-919-6336,,10219,"경기도 고양시 일산서구 송포로 35, 대륙종합상가 2층 202호 (대화동)",경기도 고양시 일산서구 대화동 1464-7 대륙종합상가 2층 202호,10219,37.6696305734,126.7323768636,,176315.238339257    ,463055.262580882    ,체력단련장업,사립,,0
고양시,토탈핏 트레이닝 센터,20220712,,13,영업중,,,,10497,"경기도 고양시 덕양구 화중로 100, 비젼타워21 405호 (화정동)",경기도 고양시 덕양구 화정동 968 비젼타워21 405호,10497,37.6361366845,126.8314735735,,185054.432621425    ,459321.642285278    ,체력단련장업,사립,,0
고양시,크로스핏 손오공,20220818,,13,영업중,,,,10468,"경기도 고양시 덕양구 고양대로1384번길 35, 어울림마을2단지  지하층 1~4호 (성사동)",경기도 고양시 덕양구 성사동 723 어울림마을2단지  지하층 1~4호,10468,37.6525283020,126.8372329075,,185660.376053088    ,461133.329544062    ,체력단련장업,사립,,0
고양시,리스펙짐,20211118,,13,영업중,,031-994-1333,,10414,"경기도 고양시 일산동구 강석로 123, 뉴삼창마트 A동 901호 (마두동)",경기도 고양시 일산동구 마두동 802 뉴삼창마트 ,10414,37.6519060465,126.7787885741,,180411.090858326    ,461078.7300066      ,체력단련장업,사립,,0
고양시,겟인 필라테스 앤짐,20211118,,13,영업중,,,,10401,"경기도 고양시 일산동구 중앙로1275번길 38-5, 이레21빌딩 3층 306호 (장항동)",경기도 고양시 일산동구 장항동 770-2 이레21빌딩 306호,10401,37.6594794839,126.7703709787,,179671.233935196    ,461922.448579264    ,체력단련장업,사립,,0
고양시,헬로우짐,20220427,,13,영업중,,031-901-8244,,10447,"경기도 고양시 일산동구 중앙로 1048, 일산르메이에르프라자 3층 일부호 (백석동)",경기도 고양시 일산동구 백석동 1297-2 일산르메이에르프라자 ,10447,37.6436779525,126.7878568029,,181208.405917248    ,460164.302426648    ,체력단련장업,사립,,0
고양시,코어짐,20220519,,13,영업중,,031-994-6645,,10401,"경기도 고양시 일산동구 무궁화로 42-28, 일산프라자 2층 202, 203호 (장항동)",경기도 고양시 일산동구 장항동 776 일산프라자 ,10401,37.6622154820,126.7697206190,,179613.874174651    ,462228.382876693    ,체력단련장업,사립,,0
고양시,저스트 플레잉(JUST PLAYING),20211111,,13,영업중,,,,10323,"경기도 고양시 일산동구 위시티2로11번길 6-9, 용진프라자 3층 일부호 (식사동)",경기도 고양시 일산동구 식사동 1543-4 ,10323,37.6767410116,126.8125797286,,183402              ,463834              ,체력단련장업,사립,,0
고양시,어나더짐,20211115,,13,영업중,,,,10306,"경기도 고양시 일산동구 숲속마을로 50-38, 중앙프라자 A동 203,204호 (풍동)",경기도 고양시 일산동구 풍동 1273 중앙프라자 ,10306,37.6679347069,126.7987370182,,182165.267384881    ,462857.044276751    ,체력단련장업,사립,,0
고양시,업투 라페스타점,20220204,,13,영업중,,031-919-1101,,10364,"경기도 고양시 일산동구 무궁화로 31-1, 텐폴드프라자 3층 301, 302, 303호 (장항동)",경기도 고양시 일산동구 장항동 735-3 텐폴드프라자 ,10364,37.6627688685,126.7673909264,,179410.005005846    ,462287.585725076    ,체력단련장업,사립,,0
고양시,에이플러스짐 삼송신원점,20211129,,13,영업중,,02-381-9682,,10571,"경기도 고양시 덕양구 권율대로 886, 호평PLAZA 501호 (신원동)",경기도 고양시 덕양구 신원동 626 호평PLAZA 501호,10571,37.6627343163,126.8895575640,,190187.497292886    ,462267.215373009    ,체력단련장업,사립,,0
고양시,바디찬스짐,20211210,,13,영업중,,,,10551,"경기도 고양시 덕양구 도래울로 104, KB골든타워 503호 (도내동)",경기도 고양시 덕양구 도내동 964 KB골든타워 503호,10551,37.6344305485,126.8720066620,,188628.881565242    ,459121.156633877    ,체력단련장업,사립,,0
고양시,오아피티,20220302,,13,영업중,,,,10463,"경기도 고양시 덕양구 호국로 804, 원당타운 202호 (성사동)",경기도 고양시 덕양구 성사동 510-5 원당타운 202호,10463,37.6573788576,126.8374845564,,185598.119755039    ,461675.606250859    ,체력단련장업,사립,,0
고양시,그릿 크로스핏,20220302,,13,영업중,,,,10402,"경기도 고양시 일산동구 정발산로 43-7, 메리트 윈 2층 207, 208호 (장항동)",경기도 고양시 일산동구 장항동 856 메리트 윈 ,10402,37.6575846128,126.7729517126,,179896.773083156    ,461714.401922269    ,체력단련장업,사립,,0
고양시,하이브리드 애슬레틱스,20211216,,13,영업중,,,,10510,"경기도 고양시 덕양구 토당로 52, 능곡역프라자 B01호 (토당동)",경기도 고양시 덕양구 토당동 444-1 능곡역프라자 B01호,10510,37.6204995704,126.8205993871,,184094.174391573    ,457597.140373416    ,체력단련장업,사립,,0
고양시,jkj 헬스,20220721,,13,영업중,,031-904-5865,,10417,"경기도 고양시 일산동구 일산로 206, 정우빌딩동 2층 (마두동, 백마마을3단지아파트)",경기도 고양시 일산동구 마두동 732 백마마을3단지아파트 ,10417,37.6552938131,126.7904780386,,181522.772013729    ,461443.688437066    ,체력단련장업,사립,,0
고양시,팀윤짐,20211207,,13,영업중,,,,10324,"경기도 고양시 일산동구 위시티로 34, 삼우빌딩 6층 (식사동)",경기도 고양시 일산동구 식사동 1582 ,10324,37.6754049420,126.8091333990,,183084              ,463708              ,체력단련장업,사립,,0
고양시,넥스트 휘트니스 정발산점,20211207,,13,영업중,,,,10402,"경기도 고양시 일산동구 정발산로 31-21, 맥클린21 4층 401~404호 (장항동)",경기도 고양시 일산동구 장항동 858 맥클린21 ,10402,37.6577642263,126.7713854344,,179758.365525741    ,461734.310503968    ,체력단련장업,사립,,0
고양시,바디토탈휘트니스,20031129,,13,영업중,,975-1876,,10331,"경기도 고양시 일산동구 탄중로 325-15, 일신프라자 3층 (중산동)",경기도 고양시 일산동구 중산동 1568 일신프라자 3층 ,10331,37.6940307701,126.7812390918,,180638.157803151    ,465757.966265357    ,체력단련장업,사립,,
고양시,MJ 퍼스널 트레이닝,20111108,,13,영업중,,031-932-8118,,10305,"경기도 고양시 일산동구 숲속마을로 26, 풍동프라자 404호 (풍동)",경기도 고양시 일산동구 풍동 1278번지 풍동프라자 ,10305,37.6672389,126.8003752,,182323.199490397    ,462789.509070572    ,체력단련장업,사립,,
고양시,(주)고핏플러스,20121009,,13,영업중,,031-979-3690,,10526,"경기도 고양시 덕양구 충장로 22, 401,406호 (행신동, 탑프라자)","경기도 고양시 덕양구 행신동 761-3 탑프라자 401,406호",412222,37.6148009729,126.8344519790,,185316.605          ,456953.615          ,체력단련장업,사립,,
고양시,비나이더 마두점,20101101,,13,영업중,,,,10414,"경기도 고양시 일산동구 장백로 194, 위너스21 7층 701호 (장항동)",경기도 고양시 일산동구 장항동 893-1 위너스21 701호,10414,37.6520914862,126.7766895670,,180226.027132669    ,461103.285089155    ,체력단련장업,사립,,0
고양시,디저핏,20111129,,13,영업중,,031-905-5222,,10402,"경기도 고양시 일산동구 중앙로1261번길 77, 메트로폴리스 504호 (장항동)",경기도 고양시 일산동구 장항동 864-2 메트로폴리스 ,10402,37.6572135804,126.7697922897,,179617.369579689    ,461673.375689469    ,체력단련장업,사립,,0
고양시,뉴짐,20171115,,13,영업중,,,,10306,"경기도 고양시 일산동구 숲속마을로 50-54, 501호 (풍동)",경기도 고양시 일산동구 풍동 1273-3번지 세훈프라자 501호,10306,37.6677957,126.7993422,,182233.390931311,462852.113791919,체력단련장업,사립,,
고양시,라이프짐,20130307,,13,영업중,,031-904-9692,,10306,"경기도 고양시 일산동구 숲속마을1로 71, 샘터17 1003호 (풍동)",경기도 고양시 일산동구 풍동 1279-4 샘터17 1003호,10306,37.6673637526,126.7997288510,,182261.961828786    ,462793.473212423    ,체력단련장업,사립,,0
고양시,Thumbody Fit,20160812,,13,영업중,,,,10323,"경기도 고양시 일산동구 위시티2로 13, 302호 (식사동)",경기도 고양시 일산동구 식사동 1546번지 302호,10323,37.6764934,126.8121843,,183364,463818,체력단련장업,사립,,
고양시,럭키짐,20150320,,13,영업중,,,,412271,"경기도 고양시 덕양구 화정로 47, 지하1층 B105(일부),B106호 (화정동, 동원텔)","경기도 고양시 덕양구 화정동 969번지 동원텔지하1층  B105호일부, B106호 ",412271,37.6351988992,126.8314026394,,185050.418931766    ,459216.015428025    ,체력단련장업,사립,,
고양시,펄스짐 YH,20150508,,13,영업중,,,,10486,"경기도 고양시 덕양구 중앙로 450, 601호 (행신동, 명성프라자)",경기도 고양시 덕양구 행신동 1082-2번지 외 1필지(행신동1082-3) 명성프라자 601호,412221,37.6184480,126.8454179,,186285.283301036,457359.011141169,체력단련장업,사립,,
고양시,커브스행신클럽,20101004,,13,영업중,,031-971-2030,,,"경기도 고양시 덕양구 중앙로558번길 16-16 (행신동,능곡종합프라자 6층)",경기도 고양시 덕양구 행신동 948-2 능곡종합프라자 6층 ,412220,37.6236556204,126.8366847691,,185515.691945731    ,457935.37011506     ,체력단련장업,사립,,0
고양시,(주)코지헬스앤뷰티 원흥역점,20170117,,13,영업중,,,,10564,"경기도 고양시 덕양구 삼송로 8, 8층 (원흥동)",경기도 고양시 덕양구 원흥동 629-801 한일골드타워 ,10564,37.6497779389,126.8749721755,,188901              ,460854              ,체력단련장업,사립,,0
고양시,아놀드홍짐 킨텍스점,20151030,,13,영업중,,0319258296,,10391,"경기도 고양시 일산서구 호수로 817, B1층 X8, YB호 (대화동, 레이킨스몰)","경기도 고양시 일산서구 대화동 2602번지 레이킨스몰 X8,YB호",10391,37.6679645,126.7513867,,178006.080301401    ,462865.812502378    ,체력단련장업,사립,,
고양시,버닝타임,20170109,,13,영업중,,031-962-9677,,10275,"경기도 고양시 덕양구 혜음로 29-10, 2층 (고양동, 수연빌딩)",경기도 고양시 덕양구 고양동 128-4 ,10275,37.7034990466,126.9014297393,,191235.305800371    ,466793.498757801    ,체력단련장업,사립,,
고양시,해솔스포츠(주) 펀휘트니스,20141008,,13,영업중,,031-938-0666,,10506,"경기도 고양시 덕양구 토당로 115 (토당동, 금호프라자 지하103호,104호)","경기도 고양시 덕양구 토당동 282-2번지 금호프라자 지하103호,104호",412210,37.6254973,126.8169817,,183779.408414417,458127.017025672,체력단련장업,사립,,
