개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태코드,영업상태명,상세영업상태코드,상세영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,전화번호,소재지면적,소재지우편번호,지번주소,도로명주소,도로명우편번호,사업장명,최종수정일자,데이터갱신구분,데이터갱신일자,업태구분명,좌표정보(X),좌표정보(Y),문화체육업종명,공사립구분명,보험가입여부코드,지도자수,건축물동수,건축물연면적,회원모집총인원,세부업종명,법인명
3040000,CDFH3301062022000010,20220602,,1,영업/정상,13,영업중,,,,,02-446-7787,,,서울특별시 광진구 구의동 55-22 누리빌딩 4층,서울특별시 광진구 자양로 281 누리빌딩 4층 (구의동),4954,투에스짐,2.02206E+13,I,2021.12.6 0:04,,208013.2812,449873.0386,,,,,,,,,
3230000,CDFH3301062022000011,20220413,,1,영업/정상,13,영업중,,,,,,,,서울특별시 송파구 문정동 75-9 지하1층,서울특별시 송파구 새말로8길 30 지하1층 (문정동),5817,테디피트니스 문정점,2.02204E+13,I,2021.12.3 23:05,,211132.5334,442002.8416,,,,,,,,,
3130000,CDFH3301062022000008,20220602,,1,영업/정상,13,영업중,,,,,02-6080-8200,,,서울특별시 마포구 노고산동 31-23,서울특별시 마포구 신촌로20길 12 지하1층 102호 (노고산동),4102,소마앤바디,2.02206E+13,I,2021.12.6 0:04,,194461.8469,450265.8345,,,,,,,,,
3010000,CDFH3301062022000003,20220412,,1,영업/정상,13,영업중,,,,,,,,서울특별시 중구 회현동1가 100-38,서울특별시 중구 퇴계로8길 70 3층 (회현동1가),4635,롱투짐,2.02204E+13,I,2021.12.3 23:04,,198189.17,450479.9725,,,,,,,,,
3180000,CDFH3301062022000014,20220602,,1,영업/정상,13,영업중,,,,,,,,서울특별시 영등포구 양평동3가 2-3,서울특별시 영등포구 선유동1로 31-2 123층 (양평동3가),7255,Billion GYM(빌리언짐),2.02206E+13,I,2021.12.6 0:04,,190363.8226,447000.7838,,,,,,,,,
3110000,CDFH3301062022000003,20220412,,1,영업/정상,13,영업중,,,,,,,,서울특별시 은평구 대조동 185-11 우리은행연신내지점,서울특별시 은평구 통일로 835 우리은행연신내지점 3층 (대조동),3385,헬슐랭 피트니스,2.02204E+13,I,2021.12.3 23:04,,193009.6326,457285.3611,,,,,,,,,
3020000,CDFH3301062022000005,20220602,,1,영업/정상,13,영업중,,,,,,,,서울특별시 용산구 한강로3가 16-85 지에스 한강에클라트 104호,서울특별시 용산구 이촌로 1 1층 104호 (한강로3가 지에스 한강에클라트),4373,원(1)GYM,2.02206E+13,I,2021.12.6 0:04,,196005.8364,447699.7588,,,,,,,,,
3150000,CDFH3301062022000017,20220412,,1,영업/정상,13,영업중,,,,,02-2666-1054,,,서울특별시 강서구 마곡동 743-4 마곡엠밸리7단지,서울특별시 강서구 마곡서로 133 704동 201호 (마곡동 마곡엠밸리7단지),7798,마곡PT아카데미,2.02204E+13,I,2021.12.3 23:04,,184368.6867,451726.4922,,,,,,,,,
3220000,CDFH3301062018000005,20180207,,1,영업/정상,13,영업중,,,,,,,,서울특별시 강남구 신사동 608-13 성우 에이치,서울특별시 강남구 압구정로34길 32 성우 에이치 지하1층 (신사동),6022,나아짐,2.02206E+13,U,2021.12.6 0:04,,202626.88,447089.38,,,,,,,,,
3210000,CDFH3301062022000012,20220411,,1,영업/정상,13,영업중,,,,,,,,서울특별시 서초구 서초동 1579-5 궁현빌딩,서울특별시 서초구 사임당로 31 궁현빌딩 지층 A호 (서초동),6650,나만의GYM,2.02204E+13,I,2021.12.3 23:03,,201122.8795,442895.608,,,,,,,,,
3200000,CDFH3301062017000012,20170904,,1,영업/정상,13,영업중,,,,,,,,서울특별시 관악구 신림동 1424-28 서원프라자 태영아파트,서울특별시 관악구 신림로 350 지하1층 (신림동 서원프라자 태영아파트),8754,파운드짐 신림역점,2.02206E+13,U,2021.12.6 0:04,,193736.2834,442593.5939,,,,,,,,,
3200000,CDFH3301062022000010,20220407,,1,영업/정상,13,영업중,,,,,02-888-9682,,,서울특별시 관악구 신림동 1444-5,서울특별시 관악구 봉천로 212 3층 (신림동),8706,바디클래스,2.02204E+13,I,2021.12.4 0:09,,193298.6144,443046.6767,,,,,,,,,
3220000,CDFH3301062022000019,20220407,,1,영업/정상,13,영업중,,,,,,,,서울특별시 강남구 도곡동 538-1,서울특별시 강남구 선릉로 227 지하1층 1호 (도곡동),6275,업투 한티역점,2.02204E+13,I,2021.12.4 0:09,,204593.1437,443737.5465,,,,,,,,,
3180000,CDFH3301062022000021,20220823,,1,영업/정상,13,영업중,,,,,02-2073-8992,,,서울특별시 영등포구 여의도동 45 KB국민은행 신관 5층,서울특별시 영등포구 의사당대로 141 KB국민은행 신관 5층 (여의도동),7332,KB국민은행 피트니스(신관),2.02208E+13,I,2021.12.7 22:05,,193503.3894,446354.6603,,,,,,,,,
3150000,CDFH3301062022000016,20220407,,1,영업/정상,13,영업중,,,,,,,,서울특별시 강서구 화곡동 1076-14 힐탑빌딩,서울특별시 강서구 강서로 154 힐탑빌딩 401호 (화곡동),7727,HY트레이닝,2.02204E+13,I,2021.12.4 0:09,,185925.0732,448730.2201,,,,,,,,,
3100000,CDFH3301062020000006,20200904,,3,폐업,3,폐업,20220823,,,,,,,서울특별시 노원구 상계동 651-5 현대골드씨티,서울특별시 노원구 동일로 1545 현대골드씨티 5층 503호 (상계동),1620,커스텀핏,2.02208E+13,U,2021.12.7 22:05,,204956.8429,462666.7343,,,,,,,,,
3100000,CDFH3301062022000005,20220406,,1,영업/정상,13,영업중,,,,,02-978-4242,,,서울특별시 노원구 공릉동 221-2 반야빌딩 5층,서울특별시 노원구 공릉로 172 반야빌딩 5층 (공릉동),1818,포미짐,2.02204E+13,I,2021.12.4 0:08,,206997.3229,458108.9893,,,,,,,,,
3130000,CDFH3301062017000009,20170705,,1,영업/정상,13,영업중,,,,,02-780-2620,,,서울특별시 마포구 서교동 451-19 12층,서울특별시 마포구 월드컵북로5길 54 12층 (서교동),4002,로얄짐3호점,2.02207E+13,U,2021.12.6 21:00,,192505.3302,450462.4068,,,,,,,,,
3130000,CDFH3301062022000005,20220405,,1,영업/정상,13,영업중,,,,,02-2039-8976,,,서울특별시 마포구 염리동 161-5,서울특별시 마포구 독막로 291-5 3층 (염리동),4151,핏인라이프,2.02204E+13,I,2021.12.4 0:07,,195136.237,449205.0367,,,,,,,,,
3210000,CDFH3301062013000007,20131002,,1,영업/정상,13,영업중,,,,,3481-0909,,137802,서울특별시 서초구 반포동 51-5 대동빌딩 지하1층,서울특별시 서초구 서초중앙로 217 (반포동 대동빌딩 지하1층),6593,잼짐(GEM GYM),2.02206E+13,U,2021.12.6 0:05,,200955.8303,444320.47,,,,,,,,,
3040000,CDFH3301062022000009,20220404,,1,영업/정상,13,영업중,,,,,,,,서울특별시 광진구 자양동 681-15,서울특별시 광진구 자양로 46 지하1층 (자양동),5112,Must run 스피드 트레이닝 센터,2.02204E+13,I,2021.12.4 0:06,,207529.8732,447780.3048,,,,,,,,,
3230000,CDFH3301062022000010,20220404,,1,영업/정상,13,영업중,,,,,,,,서울특별시 송파구 방이동 149-1 금복빌딩,서울특별시 송파구 백제고분로 468 금복빌딩 4층 (방이동),5631,로그짐 송파나루점,2.02204E+13,I,2021.12.4 0:06,,209978.6554,445545.7596,,,,,,,,,
3220000,CDFH3301062022000018,20220401,,1,영업/정상,13,영업중,,,,,,,,서울특별시 강남구 삼성동 65 삼성빌딩,서울특별시 강남구 삼성로 642 삼성빌딩 3층 302호 (삼성동),6084,짐파티,2.02204E+13,I,2021.12.4 0:03,,204470.8757,446131.7091,,,,,,,,,
3060000,CDFH3301062022000004,20220401,,1,영업/정상,13,영업중,,,,,02-491-7877,,,서울특별시 중랑구 상봉동 136-1,서울특별시 중랑구 망우로 192 2층 (상봉동),2119,프리빗 PT 스튜디오,2.02204E+13,I,2021.12.4 0:03,,206474.0474,454540.7097,,,,,,,,,
3030000,CDFH3301062022000010,20220708,,1,영업/정상,13,영업중,,,,,,,,서울특별시 성동구 성수동2가 314-5 S TOWER,서울특별시 성동구 아차산로 92 S TOWER B102호 (성수동2가),4782,F45,2.02207E+13,I,2021.12.6 23:00,,204727.7176,449179.3257,,,,,,,,,
3240000,CDFH3301062022000005,20220331,,1,영업/정상,13,영업중,,,,,,,,서울특별시 강동구 성내동 542-1 집앤사베니아파트,서울특별시 강동구 성내로 65 지하1층 (성내동 집앤사베니아파트),5396,SOMA FIT-IN,2.02203E+13,I,2021.12.4 0:02,,211201.5347,447327.1615,,,,,,,,,
3100000,CDFH3301062022000012,20220721,,1,영업/정상,13,영업중,,,,,,,,서울특별시 노원구 공릉동 633-17 성종빌딩,서울특별시 노원구 공릉로 105 성종빌딩 2층 1호 (공릉동),1849,빌리핏 PT 스튜디오,2.02207E+13,I,2021.12.6 22:03,,206803.4258,457478.0138,,,,,,,,,
3220000,CDFH3301062022000017,20220330,,1,영업/정상,13,영업중,,,,,,,,서울특별시 강남구 도곡동 417-7,서울특별시 강남구 논현로38길 32-11 지하1층 (도곡동),6296,어반프라이빗짐,2.02203E+13,I,2021.12.4 0:01,,203898.4589,442525.7766,,,,,,,,,
3220000,CDFH3301062020000035,20201006,,1,영업/정상,13,영업중,,,,,,,,서울특별시 강남구 논현동 78-1,서울특별시 강남구 논현로140길 30 지하1층 (논현동),6051,YOON GYM,2.02207E+13,U,2021.12.6 23:00,,202733.6486,446095.2941,,,,,,,,,
3010000,CDFH3301062022000002,20220330,,1,영업/정상,13,영업중,,,,,,,,서울특별시 중구 초동 72-10,서울특별시 중구 마른내로 28 (초동),4555,헬스보이짐&필라걸 을지로점,2.02203E+13,I,2021.12.4 0:01,,199128.5533,451340.5955,,,,,,,,,
3240000,CDFH3301062015000012,20151022,,1,영업/정상,13,영업중,,,,,02-488-6960,,,서울특별시 강동구 천호동 287-10,서울특별시 강동구 올림픽로 762 지층 (천호동 일진빌딩),5318,GOGO GYM,2.02207E+13,U,2021.12.6 23:00,,211201.4972,449662.1831,,,,,,,,,
3120000,CDFH3301062022000005,20220330,,1,영업/정상,13,영업중,,,,,,,,서울특별시 서대문구 남가좌동 325-2,서울특별시 서대문구 증가로10길 50 지층 (남가좌동),3665,씰피티클럽,2.02203E+13,I,2021.12.4 0:01,,193286.7535,452988.3055,,,,,,,,,
3220000,CDFH3301062013000001,20130102,,1,영업/정상,13,영업중,,,,,02-3446-9345,,135897,서울특별시 강남구 신사동 665-1,서울특별시 강남구 선릉로 823 (신사동),6018,업투 압구정로데오역점,2.02207E+13,U,2021.12.6 23:00,,203403.4596,447041.8566,,,,,,,,,
3180000,CDFH3301062022000005,20220329,,1,영업/정상,13,영업중,,,,,,,,서울특별시 영등포구 당산동3가 395-4,서울특별시 영등포구 당산로31길 14 지하1층 (당산동3가),7256,코리안탑팀,2.02203E+13,I,2021.12.2 21:01,,190671.2149,447183.1419,,,,,,,,,
3200000,CDFH3301061989000002,19891218,,1,영업/정상,13,영업중,,,,,02-877-6458,,,서울특별시 관악구 신림동 131-21,서울특별시 관악구 신림로 90 5층 (신림동),8839,짐박스 피트니스,2.02208E+13,U,2021.12.7 22:05,,194567.7498,440976.4826,,,,,,,,,
3150000,CDFH3301062022000032,20220831,,1,영업/정상,13,영업중,,,,,,,,서울특별시 강서구 가양동 115-11,서울특별시 강서구 강서로74길 36 2층 (가양동),7573,모티브,2.02208E+13,I,2021.12.9 0:02,,186039.1095,451632.7666,,,,,,,,,
3020000,CDFH3301062022000007,20220715,,1,영업/정상,13,영업중,,,,,02-717-8437,,,서울특별시 용산구 원효로1가 133-3 리첸시아 용산 A동 210호,서울특별시 용산구 백범로 341 A동 2층 210호 (원효로1가 리첸시아 용산),4315,바른핏,2.02207E+13,I,2021.12.6 23:07,,197045.8495,448447.559,,,,,,,,,
3080000,CDFH3301062022000004,20220708,,1,영업/정상,13,영업중,,,,,02-996-2288,,,서울특별시 강북구 수유동 191-35 우성빌딩,서울특별시 강북구 한천로 1035 우성빌딩 지하1층 (수유동),1074,휘트니스엠 수유점,2.02207E+13,U,2021.12.6 22:02,,202276.5841,459713.8183,,,,,,,,,
3080000,CDFH3301062019000003,20190910,,1,영업/정상,13,영업중,,,,,,,,서울특별시 강북구 미아동 860-241,서울특별시 강북구 도봉로8길 12 5층 501호 (미아동),1220,Good Fit,2.02207E+13,U,2021.12.6 22:02,,202668.2683,456688.2022,,,,,,,,,
3080000,CDFH3301062016000001,20160222,,1,영업/정상,13,영업중,,,,,997-8244,,,,서울특별시 강북구 도봉로 350 (미아동),1165,다이어트모드 휘트니스,2.02207E+13,U,2021.12.6 22:02,,202286.6395,459579.7098,,,,,,,,,
3100000,CDFH3301062022000008,20220607,,1,영업/정상,13,영업중,,,,,02-6334-0717,,,서울특별시 노원구 상계동 323-16,서울특별시 노원구 노해로 517 3층 (상계동),1695,(주)뷰티짐,2.02206E+13,I,2021.12.6 0:09,,205702.0339,461480.9857,,,,,,,,,
3180000,CDFH3301062022000004,20220328,,1,영업/정상,13,영업중,,,,,226777330,,,서울특별시 영등포구 영등포동7가 203 아크로타워 스퀘어,서울특별시 영등포구 국회대로54길 10 지하1층 (영등포동7가 아크로타워 스퀘어),7246,네이쳐휘트니스클럽,2.02203E+13,I,2021.12.2 21:00,,191768.8759,446921.8691,,,,,,,,,
3100000,CDFH3301062022000009,20220607,,1,영업/정상,13,영업중,,,,,,,,서울특별시 노원구 상계동 323-16,서울특별시 노원구 노해로 517 2층 (상계동),1695,(주)부티짐,2.02206E+13,I,2021.12.6 0:09,,205702.0339,461480.9857,,,,,,,,,
3010000,CDFH3301062022000001,20220328,,1,영업/정상,13,영업중,,,,,,,,서울특별시 중구 신당동 857 약수역 더시티,서울특별시 중구 동호로7길 14 201호 (신당동 약수역 더시티),4597,피트니스 1987,2.02203E+13,I,2021.12.2 21:00,,,,,,,,,,,,
3150000,CDFH3301062022000023,20220607,,1,영업/정상,13,영업중,,,,,,,,서울특별시 강서구 방화동 839 방화2단지아파트,서울특별시 강서구 방화대로48길 40 B1층 (방화동 방화2단지아파트),7519,크로스핏 라이노,2.02206E+13,I,2021.12.6 0:09,,183937.7403,452514.4916,,,,,,,,,
3230000,CDFH3301062022000009,20220328,,1,영업/정상,13,영업중,,,,,,,,서울특별시 송파구 방이동 207 MIK TOWER,서울특별시 송파구 위례성대로18길 31-20 MIK TOWER 지하1층 (방이동),5639,스포니스 방이점,2.02203E+13,I,2021.12.2 21:00,,211050.3485,445216.9128,,,,,,,,,
3010000,CDFH3301062012000002,20121106,,1,영업/정상,13,영업중,,,,,,,100450,서울특별시 중구 신당동,서울특별시 중구 다산로 240 (신당동),100450,베네짐,2.02206E+13,U,2021.12.6 0:09,,201384.4566,451334.343,,,,,,,,,
3040000,CDFH3301062022000011,20220608,,1,영업/정상,13,영업중,,,,,02-455-7722,,,서울특별시 광진구 자양동 615-3,서울특별시 광진구 뚝섬로 607 3층 (자양동),5063,피트니즈 자양점,2.02206E+13,I,2021.12.5 23:00,,206763.2198,447851.9005,,,,,,,,,
3200000,CDFH3301062021000020,20211208,,1,영업/정상,13,영업중,,,,,,,,서울특별시 관악구 봉천동 972-40,서울특별시 관악구 봉천로 223 4층5층 (봉천동),8708,피지오숲,2.02204E+13,U,2021.12.4 0:08,,193428.4211,443101.2471,,,,,,,,,
3150000,CDFH3301062022000024,20220608,,1,영업/정상,13,영업중,,,,,,,,서울특별시 강서구 내발산동 659-18,서울특별시 강서구 공항대로42길 54-6 B1층 (내발산동),7651,마운틴짐,2.02206E+13,I,2021.12.5 23:00,,186027.032,450396.993,,,,,,,,,
3020000,CDFH3301062021000007,20211129,,1,영업/정상,13,영업중,,,,,02-3279-9083,,,서울특별시 용산구 이태원동 34-158,서울특별시 용산구 녹사평대로 132 4층 (이태원동),4390,NX Fitness(엔엑스 피트니스),2.02204E+13,U,2021.12.3 23:06,,199154.2469,447591.708,,,,,,,,,
3050000,CDFH3301062022000009,20220609,,1,영업/정상,13,영업중,,,,,,,,서울특별시 동대문구 이문동 288-26,서울특별시 동대문구 휘경로 5-1 4층 (이문동),2419,옐로우필라테스&PT,2.02206E+13,I,2021.12.5 23:01,,205309.7434,454890.591,,,,,,,,,
3180000,CDFH3301062022000015,20220609,,1,영업/정상,13,영업중,,,,,,,,서울특별시 영등포구 신길동 878 서도빌딩,서울특별시 영등포구 가마산로89길 17 서도빌딩 지하1층 (신길동),7360,크로스핏 바이브온,2.02206E+13,I,2021.12.5 23:01,,193023.9945,444857.1879,,,,,,,,,
3130000,CDFH3301062021000014,20210902,,1,영업/정상,13,영업중,,,,,,,,서울특별시 마포구 합정동 393-15 합정글로벌센터,서울특별시 마포구 포은로2가길 62 합정글로벌센터 지1층 (합정동),4026,Strength Museum,2.02204E+13,U,2021.12.3 23:07,,191970.3372,449699.2694,,,,,,,,,
3170000,CDFH3301062022000005,20220609,,1,영업/정상,13,영업중,,,,,,,,서울특별시 금천구 시흥동 1026 남서울힐스테이트,서울특별시 금천구 시흥대로 165 313동 304~306호 (시흥동 남서울힐스테이트),8637,더 보스짐,2.02206E+13,I,2021.12.5 23:01,,191190.6143,438410.5221,,,,,,,,,
3150000,CDFH3301062019000009,20190710,,3,폐업,3,폐업,20220824,,,,3665-9015,,,서울특별시 강서구 마곡동 794-1 우성에스비타워 11층,서울특별시 강서구 강서로 385 우성에스비타워 11층 (마곡동),7803,엠스타 휘트니스,2.02208E+13,U,2021.12.7 22:06,,185660,450884,,,,,,,,,
3190000,CDFH3301062020000001,20200103,,1,영업/정상,13,영업중,,,,,,,,서울특별시 동작구 상도동 22-108 나동,서울특별시 동작구 만양로 5-1 2층 201호 (상도동 나동),6921,우리짐 상도점,2.02204E+13,U,2021.12.3 23:00,,195200.8972,444798.7949,,,,,,,,,
3170000,CDFH3301062022000002,20220304,,1,영업/정상,13,영업중,,,,,,,,서울특별시 금천구 독산동 292-2,서울특별시 금천구 시흥대로115길 13 수아주신독산 B101호 (독산동),8585,바디다짐,2.02206E+13,U,2021.12.5 23:01,,190806.514,440642.1129,,,,,,,,,
3110000,CDFH3301062019000005,20190723,,1,영업/정상,13,영업중,,,,,02-6949-1002,,,서울특별시 은평구 불광동 554-1 불광동라비앙프라자 지층,서울특별시 은평구 불광로 60 불광동라비앙프라자 지층 (불광동),3365,(주)에이블짐 불광지점,2.02203E+13,U,2021.12.4 0:01,,193936.1257,456673.8056,,,,,,,,,
3110000,CDFH3301062011000001,20110104,,1,영업/정상,13,영업중,,,,,02-389-0605,,,서울특별시 은평구 대조동 187-38 성보빌딩,서울특별시 은평구 통일로 815 성보빌딩 3층 (대조동),3385,넘버원짐,2.02207E+13,U,2021.12.6 22:03,,193162.6276,457121.5993,,,,,,,,,
3050000,CDFH3301062022000005,20220221,,1,영업/정상,13,영업중,,,,,,,,서울특별시 동대문구 장안동 433-2,서울특별시 동대문구 장한로 26 2층 (장안동),2644,바디랩PT 장안점,2.02206E+13,U,2021.12.5 22:06,,205791.1586,451252.3867,,,,,,,,,
3190000,CDFH3301062021000003,20210312,,1,영업/정상,13,영업중,,,,,,,,서울특별시 동작구 상도동 328-9,서울특별시 동작구 상도로 95 2층 (상도동),6952,비비짐(BB짐),2.02206E+13,U,2021.12.5 23:01,,193823.5896,444223.6399,,,,,,,,,
3060000,CDFH3301062017000001,20170313,,1,영업/정상,13,영업중,,,,,02-435-7800,,,서울특별시 중랑구 상봉동 92-2 시네마시티,서울특별시 중랑구 망우로 328 시네마시티 23층 (상봉동),2149,바디톡,2.02204E+13,U,2021.12.3 22:01,,207785.1639,454948.6672,,,,,,,,,
3000000,CDFH3301062011000002,20110518,,1,영업/정상,13,영업중,,,,,02-924-0251,,110827,서울특별시 종로구 숭인동 766 종로청계힐스테이트 상가 나동 B01호,서울특별시 종로구 숭인동길 21 (숭인동),3112,착한휘트니스(신설동점),2.02206E+13,U,2021.12.5 23:01,,201798.8349,452637.557,,,,,,,,,
